color_mean_R,color_std_R,color_skew_R,color_mean_G,color_std_G,color_skew_G,color_mean_B,color_std_B,color_skew_B,color_hist_R_0,color_hist_R_1,color_hist_R_2,color_hist_R_3,color_hist_R_4,color_hist_R_5,color_hist_R_6,color_hist_R_7,color_hist_R_8,color_hist_R_9,color_hist_R_10,color_hist_R_11,color_hist_R_12,color_hist_R_13,color_hist_R_14,color_hist_R_15,color_hist_R_16,color_hist_R_17,color_hist_R_18,color_hist_R_19,color_hist_R_20,color_hist_R_21,color_hist_R_22,color_hist_R_23,color_hist_R_24,color_hist_R_25,color_hist_R_26,color_hist_R_27,color_hist_R_28,color_hist_R_29,color_hist_R_30,color_hist_R_31,color_hist_G_0,color_hist_G_1,color_hist_G_2,color_hist_G_3,color_hist_G_4,color_hist_G_5,color_hist_G_6,color_hist_G_7,color_hist_G_8,color_hist_G_9,color_hist_G_10,color_hist_G_11,color_hist_G_12,color_hist_G_13,color_hist_G_14,color_hist_G_15,color_hist_G_16,color_hist_G_17,color_hist_G_18,color_hist_G_19,color_hist_G_20,color_hist_G_21,color_hist_G_22,color_hist_G_23,color_hist_G_24,color_hist_G_25,color_hist_G_26,color_hist_G_27,color_hist_G_28,color_hist_G_29,color_hist_G_30,color_hist_G_31,color_hist_B_0,color_hist_B_1,color_hist_B_2,color_hist_B_3,color_hist_B_4,color_hist_B_5,color_hist_B_6,color_hist_B_7,color_hist_B_8,color_hist_B_9,color_hist_B_10,color_hist_B_11,color_hist_B_12,color_hist_B_13,color_hist_B_14,color_hist_B_15,color_hist_B_16,color_hist_B_17,color_hist_B_18,color_hist_B_19,color_hist_B_20,color_hist_B_21,color_hist_B_22,color_hist_B_23,color_hist_B_24,color_hist_B_25,color_hist_B_26,color_hist_B_27,color_hist_B_28,color_hist_B_29,color_hist_B_30,color_hist_B_31,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,haralick_contrast,haralick_dissimilarity,haralick_homogeneity,haralick_energy,haralick_correlation,shape_area,shape_perimeter,shape_circularity,shape_asymmetry,shape_border_irregularity,image_name
0.52123207,0.34893304,-0.7027398,0.3728888,0.25433958,-0.54649454,0.36185548,0.25345615,-0.42429137,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,26.0,32.0,63.0,113.0,133.0,338.0,646.0,1383.0,2758.0,4553.0,6833.0,9663.0,11815.0,10719.0,7106.0,3886.0,1234.0,190.0,4.0,1.0,28471.0,2.0,22.0,40.0,39.0,75.0,100.0,142.0,311.0,543.0,881.0,1289.0,1858.0,2745.0,3928.0,5518.0,7464.0,9356.0,9682.0,8318.0,5324.0,2712.0,1049.0,130.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28480.0,19.0,66.0,115.0,126.0,253.0,338.0,533.0,777.0,1109.0,1418.0,1975.0,2514.0,3373.0,4331.0,5230.0,6366.0,7577.0,7908.0,7248.0,5105.0,2934.0,1537.0,565.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3113,1465,1299,1176,1163,1213,1223,1270,1455,1498,1633,1670,1541,2583,1245,2394,1109,2294,1000,1126,1157,1189,1347,1327,27838,25672,922.8563389830508,15.052723163841808,0.33644172738351913,0.2891277169915393,0.9087906048427704,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0022221.jpg
0.4291028,0.28698936,-0.6687564,0.36386174,0.2604719,-0.30339062,0.31106335,0.25429508,0.14457038,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,98.0,417.0,1091.0,2068.0,3468.0,5471.0,7442.0,9208.0,11080.0,10750.0,7786.0,2328.0,281.0,18.0,1.0,0.0,0.0,1.0,3.0,1.0,28471.0,0.0,0.0,4.0,21.0,50.0,177.0,492.0,917.0,1782.0,2813.0,3738.0,4569.0,4575.0,4036.0,3077.0,2573.0,2871.0,4148.0,6493.0,7993.0,6830.0,3647.0,671.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28505.0,129.0,466.0,1054.0,1792.0,2567.0,3135.0,3539.0,3622.0,3308.0,2961.0,2479.0,2014.0,1592.0,1300.0,1173.0,1705.0,2938.0,5060.0,6320.0,6188.0,5080.0,2508.0,523.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911,1668,1258,978,903,768,799,880,997,1178,1430,1677,1753,2929,1565,2516,1071,2146,914,887,928,1054,1209,1408,27776,28397,804.2183728813559,11.37624858757062,0.36212840347306763,0.289183876847619,0.9101151556701954,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0036240.jpg
0.60979867,0.4087659,-0.721638,0.38081712,0.26180616,-0.50832313,0.24576028,0.18911226,-0.038095273,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,26.0,70.0,217.0,301.0,481.0,859.0,1397.0,2487.0,3901.0,5937.0,8615.0,10936.0,11232.0,8924.0,4319.0,28471.0,0.0,0.0,6.0,21.0,57.0,162.0,262.0,362.0,587.0,921.0,1285.0,1959.0,2531.0,3505.0,4809.0,6494.0,8129.0,8542.0,7531.0,6279.0,4477.0,2710.0,790.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30559.0,651.0,925.0,1225.0,1529.0,1803.0,2247.0,2923.0,3700.0,4419.0,5196.0,5600.0,5910.0,5832.0,5673.0,5066.0,3580.0,2207.0,798.0,153.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088,2030,1511,1180,971,834,730,723,684,689,723,698,732,1916,661,1810,636,1769,613,695,830,1184,1596,1734,28835,32128,916.4708474576271,13.876225988700565,0.34199153766438195,0.28912366467050316,0.9173691430579256,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0016351.jpg
0.49490225,0.32877153,-0.7384214,0.43976405,0.29289418,-0.7047958,0.42037296,0.28119627,-0.6769961,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,111.0,186.0,240.0,301.0,360.0,925.0,3248.0,9235.0,15836.0,17088.0,9556.0,3045.0,986.0,275.0,55.0,10.0,2.0,0.0,28471.0,0.0,0.0,0.0,5.0,13.0,25.0,39.0,60.0,74.0,114.0,120.0,182.0,219.0,274.0,375.0,816.0,2426.0,6260.0,11761.0,16051.0,13478.0,6212.0,2151.0,648.0,163.0,38.0,18.0,5.0,2.0,0.0,0.0,28471.0,1.0,12.0,25.0,57.0,89.0,82.0,91.0,68.0,93.0,99.0,124.0,148.0,219.0,389.0,1096.0,2673.0,5853.0,11196.0,14996.0,12141.0,6899.0,3601.0,1120.0,330.0,90.0,23.0,6.0,6.0,2.0,0.0,0.0,3956,2500,1234,782,616,506,439,457,488,463,463,542,542,1719,475,1638,438,1617,458,517,599,841,1372,2271,28967,36100,1029.447186440678,12.471706214689265,0.3619235733955769,0.28947627486435357,0.9115179948304457,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0012255.jpg
0.56198865,0.37821087,-0.6991732,0.43714252,0.29737952,-0.61219287,0.3989743,0.27408794,-0.5424457,28471.0,0.0,0.0,1.0,11.0,28.0,59.0,79.0,71.0,62.0,66.0,66.0,74.0,73.0,91.0,84.0,87.0,109.0,100.0,128.0,198.0,693.0,2140.0,4891.0,8045.0,10953.0,11509.0,9835.0,6763.0,3521.0,1334.0,355.0,28471.0,59.0,133.0,131.0,124.0,120.0,121.0,102.0,92.0,96.0,84.0,102.0,100.0,159.0,436.0,1075.0,2508.0,4497.0,6907.0,9366.0,10276.0,9330.0,7208.0,4617.0,2329.0,1068.0,390.0,84.0,14.0,1.0,0.0,0.0,28472.0,57.0,157.0,175.0,203.0,206.0,169.0,140.0,111.0,92.0,128.0,206.0,587.0,1348.0,2736.0,4344.0,6261.0,8009.0,8667.0,8664.0,7367.0,5463.0,3391.0,1845.0,768.0,314.0,82.0,29.0,7.0,2.0,0.0,0.0,4448,2495,1470,888,596,459,380,337,316,348,393,519,547,1712,467,1643,387,1561,405,475,615,807,1261,2365,29116,35990,967.3886101694916,14.254259887005652,0.3379075185521822,0.28916161721342276,0.9252670033583872,61133.0,926.3473250865936,0.8952366821952736,0.9999610698103597,0.9953596665472663,ISIC_0023936.jpg
0.476204,0.37303072,-0.15422842,0.40579003,0.34985653,0.097394444,0.37551934,0.34236267,0.24213603,28471.0,18.0,185.0,771.0,867.0,1137.0,1434.0,1199.0,1270.0,1293.0,1243.0,1130.0,1030.0,926.0,895.0,818.0,879.0,952.0,1068.0,1285.0,1388.0,1674.0,1939.0,2468.0,3202.0,4459.0,5913.0,7191.0,7183.0,5088.0,2226.0,383.0,28535.0,589.0,1973.0,2193.0,2331.0,2260.0,1972.0,1560.0,1194.0,1021.0,973.0,899.0,923.0,849.0,897.0,866.0,943.0,1018.0,1219.0,1421.0,1808.0,2236.0,2811.0,3740.0,5028.0,5849.0,5735.0,4666.0,2826.0,1276.0,342.0,44.0,28970.0,1131.0,2905.0,3219.0,2914.0,2487.0,2079.0,1526.0,1239.0,1027.0,882.0,793.0,651.0,693.0,753.0,849.0,955.0,1132.0,1413.0,1669.0,2007.0,2435.0,3094.0,3947.0,4647.0,4862.0,4448.0,3566.0,2305.0,1005.0,331.0,62.0,2844,1485,1174,932,930,953,998,1140,1229,1526,1716,1970,2067,3213,1778,2714,1294,2276,921,817,790,830,1041,1437,27339,26586,1565.69602259887,18.755050847457625,0.330574237235647,0.28738868896738917,0.9034195455605554,61132.5,926.1046832799911,0.8956985263926833,0.9998692148054964,0.9953515256113843,ISIC_0036321.jpg
0.5344042,0.36526492,-0.62135696,0.39653605,0.28470308,-0.37249637,0.39296442,0.2860709,-0.3154295,28471.0,4.0,11.0,17.0,47.0,47.0,81.0,97.0,99.0,143.0,199.0,218.0,250.0,304.0,341.0,404.0,433.0,490.0,760.0,1068.0,1526.0,2238.0,3961.0,5541.0,8078.0,9795.0,10369.0,7746.0,4224.0,2277.0,735.0,26.0,28735.0,149.0,192.0,226.0,314.0,416.0,441.0,473.0,557.0,713.0,898.0,1142.0,1520.0,2017.0,2570.0,3326.0,4762.0,4943.0,4951.0,5431.0,6356.0,6664.0,6040.0,4554.0,1771.0,620.0,210.0,9.0,0.0,0.0,0.0,0.0,28643.0,169.0,269.0,352.0,427.0,481.0,524.0,536.0,701.0,763.0,908.0,1168.0,1540.0,2217.0,3037.0,3925.0,4643.0,4513.0,4537.0,5277.0,5697.0,5281.0,5352.0,4855.0,2711.0,1035.0,367.0,72.0,0.0,0.0,0.0,0.0,2816,2005,1399,1001,769,718,696,662,789,903,1152,1623,1799,2787,1081,2101,650,1744,514,603,616,784,1222,1844,27901,31821,1021.3920451977401,14.524406779661016,0.34823421104259883,0.28910342760713265,0.9155064580906528,60822.0,1003.2590117454529,0.75935423951446,0.9791388145561709,0.9904250122129946,ISIC_0020999.jpg
0.4491017,0.30212334,-0.65160304,0.3670842,0.25451562,-0.45155433,0.36971632,0.26368356,-0.31588823,28471.0,0.0,0.0,0.0,0.0,9.0,17.0,30.0,59.0,87.0,122.0,186.0,273.0,368.0,573.0,877.0,1643.0,3060.0,4829.0,7747.0,10514.0,11378.0,9318.0,5887.0,3038.0,1169.0,325.0,19.0,1.0,0.0,0.0,0.0,28471.0,0.0,1.0,19.0,68.0,108.0,174.0,315.0,521.0,713.0,1055.0,1878.0,2823.0,3726.0,4978.0,6121.0,6722.0,7180.0,7087.0,6559.0,5117.0,3309.0,1909.0,851.0,250.0,36.0,8.0,1.0,0.0,0.0,0.0,0.0,28471.0,0.0,10.0,42.0,97.0,201.0,327.0,473.0,823.0,1242.0,1795.0,2468.0,3106.0,3775.0,4261.0,5173.0,5501.0,5408.0,5348.0,5292.0,4832.0,4182.0,3179.0,2008.0,1165.0,577.0,195.0,42.0,7.0,0.0,0.0,0.0,2823,1568,1190,990,960,935,931,1102,1213,1378,1537,1799,2140,2914,1503,2472,1138,2246,914,900,868,977,1168,1437,27530,27367,1064.8052429378533,16.037197740112997,0.33472244972391607,0.2890759484197921,0.8845478944186238,61021.5,999.2173804044724,0.7680204497441091,0.9837029928917309,0.9935604148688474,ISIC_0036073.jpg
0.4370566,0.30185556,-0.51263314,0.34446862,0.2468118,-0.32488006,0.34024623,0.2524552,-0.18768685,28471.0,1.0,0.0,5.0,24.0,45.0,52.0,60.0,144.0,253.0,497.0,785.0,1020.0,1165.0,1586.0,2114.0,2901.0,4094.0,5413.0,6183.0,6959.0,6813.0,6868.0,6079.0,4430.0,2611.0,1031.0,312.0,78.0,6.0,0.0,0.0,28529.0,113.0,194.0,277.0,325.0,477.0,564.0,788.0,1097.0,1330.0,1777.0,2441.0,3283.0,4460.0,5167.0,5922.0,6353.0,6529.0,6506.0,5513.0,3846.0,2322.0,1389.0,588.0,188.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,28681.0,153.0,290.0,409.0,637.0,817.0,958.0,1202.0,1384.0,1671.0,2113.0,2651.0,3422.0,4016.0,4585.0,5031.0,5361.0,5269.0,5060.0,4887.0,4226.0,3134.0,1967.0,1230.0,564.0,225.0,52.0,4.0,1.0,0.0,0.0,0.0,3085,1403,1246,1139,1047,1040,1102,1184,1274,1436,1688,1937,1990,3038,1493,2426,1112,2129,869,863,829,981,1143,1482,27834,26230,833.0449491525426,15.6006779661017,0.3338193649098459,0.2890442849781685,0.9056673206182677,60588.5,1080.7564860582352,0.6518450374663628,0.9668672012545937,0.9873944786675792,ISIC_0036098.jpg
0.5391084,0.37786093,-0.50378984,0.45841983,0.33380246,-0.37897444,0.4328782,0.32549265,-0.28202525,28472.0,0.0,0.0,4.0,10.0,9.0,27.0,103.0,181.0,290.0,386.0,474.0,683.0,795.0,912.0,920.0,1021.0,1077.0,1045.0,1095.0,1307.0,1699.0,2521.0,3657.0,4928.0,6344.0,7375.0,7436.0,6662.0,5042.0,3157.0,1607.0,28688.0,125.0,226.0,261.0,374.0,473.0,539.0,584.0,665.0,701.0,807.0,871.0,858.0,818.0,915.0,913.0,1191.0,1477.0,1874.0,2663.0,3861.0,5447.0,6760.0,7333.0,7252.0,6109.0,4310.0,2573.0,1102.0,173.0,24.0,12.0,29490.0,379.0,536.0,544.0,580.0,629.0,675.0,667.0,749.0,693.0,705.0,766.0,817.0,946.0,1158.0,1339.0,1689.0,2225.0,2846.0,3728.0,4501.0,5460.0,6184.0,6255.0,5854.0,4598.0,3188.0,1866.0,701.0,160.0,24.0,23.0,4122,2448,1462,998,783,598,540,582,517,506,518,549,541,1674,504,1674,455,1634,469,507,638,829,1228,2069,28679,35476,1735.2528361581922,20.68974011299435,0.3238440973941059,0.2829745829122398,0.8862576520695246,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0015480.jpg
0.52506256,0.35604042,-0.6313253,0.30878648,0.2246197,-0.20395447,0.34417835,0.2517747,-0.18340506,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,17.0,42.0,87.0,112.0,237.0,403.0,566.0,852.0,1270.0,1769.0,2822.0,4187.0,6069.0,8193.0,8467.0,7850.0,6707.0,5080.0,3394.0,2010.0,1024.0,291.0,28862.0,144.0,213.0,300.0,396.0,560.0,847.0,1101.0,1807.0,2574.0,3504.0,4593.0,5797.0,6456.0,6450.0,6253.0,5645.0,4412.0,3331.0,2478.0,1801.0,1241.0,661.0,340.0,125.0,79.0,24.0,5.0,1.0,0.0,0.0,0.0,28528.0,84.0,160.0,200.0,387.0,478.0,649.0,712.0,1048.0,1536.0,2253.0,3145.0,4254.0,5212.0,5933.0,5945.0,5711.0,4828.0,4140.0,3662.0,2946.0,2567.0,1962.0,1490.0,1066.0,612.0,310.0,116.0,45.0,15.0,5.0,1.0,3222,1543,1205,1096,1118,1137,1165,1185,1236,1361,1422,1497,1490,2631,1284,2383,1115,2153,914,1013,1132,1178,1279,1401,28112,26728,871.6586666666666,16.511796610169494,0.32801684135771747,0.2890330881013937,0.9026618794989821,61023.5,956.3889540433884,0.8383741401600996,0.9948542055862446,0.9939733033627338,ISIC_0021914.jpg
0.5167776,0.35578072,-0.57911026,0.36298856,0.2698962,-0.29666683,0.27505043,0.2209741,-0.044883307,28471.0,0.0,0.0,0.0,1.0,12.0,80.0,126.0,165.0,188.0,262.0,296.0,413.0,574.0,703.0,823.0,916.0,1116.0,1302.0,1522.0,1987.0,2421.0,3720.0,5939.0,8448.0,10771.0,9186.0,6213.0,3331.0,852.0,119.0,25.0,29438.0,392.0,448.0,540.0,706.0,841.0,825.0,952.0,957.0,1166.0,1215.0,1331.0,1678.0,1817.0,2288.0,2813.0,3824.0,5463.0,7206.0,8558.0,8374.0,5985.0,2662.0,488.0,17.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,31731.0,1256.0,1560.0,1498.0,1479.0,1574.0,1578.0,1540.0,1798.0,1922.0,2059.0,2371.0,3240.0,4526.0,5740.0,6788.0,7636.0,6603.0,3597.0,1312.0,173.0,12.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733,1799,1258,953,827,826,812,933,1126,1284,1542,1827,1872,2868,1376,2372,955,1997,725,728,830,954,1250,1453,27714,28986,1093.5936271186442,15.94562711864407,0.34125998075647174,0.2891116793772796,0.8967913611970253,55707.5,2348.417515039444,0.12693252268462993,0.8828232703049099,0.9070371395541951,ISIC_0021041.jpg
0.42451635,0.30591625,-0.24754009,0.23945916,0.20026655,0.5145134,0.22712573,0.20279923,0.78760034,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,328.0,721.0,1273.0,2053.0,2890.0,3734.0,4643.0,5189.0,5307.0,4952.0,4433.0,3853.0,3205.0,2833.0,2712.0,2539.0,2496.0,2269.0,2175.0,1953.0,1304.0,466.0,119.0,28601.0,324.0,772.0,1309.0,2271.0,3592.0,4846.0,5970.0,6272.0,5902.0,5112.0,3814.0,3222.0,2549.0,2130.0,1848.0,1821.0,1708.0,1710.0,1751.0,1730.0,1354.0,862.0,360.0,129.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,28942.0,556.0,1296.0,2108.0,3149.0,4630.0,6021.0,6717.0,6347.0,5224.0,4004.0,2903.0,2291.0,1763.0,1422.0,1405.0,1278.0,1314.0,1518.0,1471.0,1554.0,1481.0,1295.0,687.0,371.0,185.0,63.0,5.0,0.0,0.0,0.0,0.0,3423,1684,1473,1199,1011,976,959,1031,1072,1051,1105,1146,1152,2195,1013,2138,908,2135,957,969,1018,1272,1456,1619,27354,29684,1075.1868022598874,17.521898305084747,0.3213525714513419,0.2633604955464025,0.8414247955261104,61131.0,928.3473250865936,0.8913543400383601,0.9997343929040806,0.9953271028037384,ISIC_0019723.jpg
0.41539103,0.2961296,-0.37906882,0.40394622,0.2959042,-0.27391884,0.41151768,0.30469885,-0.25064513,28471.0,0.0,1.0,3.0,36.0,148.0,390.0,591.0,755.0,942.0,1205.0,1523.0,1749.0,1978.0,2263.0,2493.0,2923.0,3563.0,3951.0,4614.0,5528.0,6982.0,6522.0,6508.0,4460.0,1857.0,532.0,12.0,0.0,0.0,0.0,0.0,28471.0,2.0,71.0,214.0,347.0,527.0,632.0,755.0,964.0,1119.0,1419.0,1592.0,1924.0,2107.0,2332.0,2798.0,3250.0,3764.0,4021.0,4433.0,4869.0,5279.0,5140.0,5352.0,4738.0,2676.0,1000.0,202.0,2.0,0.0,0.0,0.0,28484.0,69.0,275.0,370.0,445.0,545.0,636.0,724.0,873.0,1044.0,1084.0,1373.0,1663.0,1912.0,2272.0,2603.0,3058.0,3486.0,3772.0,3975.0,4626.0,4931.0,5071.0,5288.0,4758.0,3572.0,1914.0,812.0,288.0,57.0,20.0,0.0,2594,1498,1120,941,833,856,957,1033,1174,1491,1739,2032,2237,3187,1663,2508,1067,2044,822,874,825,942,1125,1396,27574,27468,1098.674282485876,16.000497175141245,0.33827388198076613,0.28878891856195593,0.9026171855238337,60826.5,1014.1879442930222,0.7431317282928124,0.9778167263349716,0.9904982901807523,ISIC_0023508.jpg
0.46241957,0.33283225,-0.36975348,0.40381175,0.3076111,-0.13921718,0.34862232,0.28282714,0.0643758,28471.0,0.0,0.0,4.0,68.0,236.0,372.0,496.0,602.0,744.0,838.0,936.0,1119.0,1407.0,1607.0,1818.0,2125.0,2444.0,2685.0,2931.0,3113.0,3315.0,4249.0,5249.0,6260.0,7327.0,6580.0,3732.0,1140.0,123.0,7.0,2.0,28471.0,24.0,204.0,484.0,664.0,829.0,959.0,1090.0,1146.0,1297.0,1481.0,1618.0,2109.0,2326.0,2636.0,2700.0,2785.0,2914.0,2949.0,3138.0,3199.0,3787.0,4202.0,4934.0,5038.0,4461.0,3014.0,1238.0,280.0,19.0,4.0,0.0,28772.0,475.0,980.0,1258.0,1427.0,1453.0,1558.0,1657.0,1780.0,1894.0,2164.0,2260.0,2444.0,2496.0,2554.0,2745.0,2925.0,2914.0,3158.0,3466.0,3966.0,4194.0,4265.0,3505.0,2888.0,1871.0,731.0,176.0,16.0,5.0,1.0,1.0,3495,2150,1132,822,643,557,554,601,651,798,900,1010,1064,2235,979,2119,740,1843,611,607,632,825,1150,1980,27517,34385,1385.136779661017,17.861186440677965,0.3279754380108097,0.2803141740913136,0.8884798689152318,58678.5,1363.1484023332596,0.3968282572068799,0.9287720742254947,0.955411368187961,ISIC_0036306.jpg
0.434963,0.29039237,-0.68559444,0.38049814,0.26075608,-0.5352429,0.35141212,0.2570589,-0.2836328,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,131.0,350.0,496.0,745.0,1193.0,2041.0,3666.0,6447.0,10056.0,13136.0,13036.0,7542.0,2408.0,231.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,28471.0,0.0,0.0,0.0,7.0,40.0,185.0,369.0,517.0,657.0,910.0,1375.0,2006.0,2281.0,2728.0,3829.0,5445.0,7703.0,10129.0,10858.0,7698.0,3380.0,1165.0,239.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28487.0,84.0,296.0,517.0,597.0,654.0,885.0,1161.0,1392.0,1685.0,1976.0,2152.0,2743.0,2954.0,3235.0,3538.0,3902.0,5042.0,6649.0,8968.0,7995.0,3879.0,1060.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3232,1919,1203,964,790,771,709,796,875,882,976,1065,1016,2144,945,1972,736,1884,683,719,786,967,1181,1800,28129,32856,771.9435028248589,10.865920903954805,0.36526352509553595,0.2892924227221054,0.9156602268404466,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0023904.jpg
0.49536008,0.33601442,-0.64821863,0.3725033,0.2570505,-0.5486105,0.3229362,0.22503574,-0.4868536,28471.0,0.0,0.0,8.0,49.0,59.0,87.0,180.0,190.0,230.0,232.0,254.0,273.0,280.0,274.0,279.0,266.0,271.0,417.0,1183.0,3663.0,7710.0,11795.0,12771.0,8552.0,6294.0,4040.0,1688.0,436.0,48.0,0.0,0.0,28496.0,76.0,194.0,423.0,387.0,457.0,443.0,413.0,316.0,270.0,268.0,239.0,309.0,795.0,2562.0,5934.0,10075.0,11969.0,10745.0,7305.0,5182.0,2482.0,598.0,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28589.0,160.0,458.0,629.0,614.0,601.0,490.0,359.0,334.0,320.0,562.0,1280.0,3457.0,6849.0,10102.0,11222.0,10261.0,7606.0,4142.0,1560.0,371.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645,2049,1319,1050,925,801,764,744,731,743,776,799,743,1880,640,1789,548,1686,584,614,709,1004,1331,2001,28777,33348,676.7576497175141,10.808158192090398,0.3611964907239934,0.2893254511794321,0.9307637691213158,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0022039.jpg
0.5872627,0.40156525,-0.61899924,0.5115759,0.36877045,-0.37960967,0.45377555,0.35072103,-0.13258953,28471.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,15.0,52.0,81.0,147.0,208.0,305.0,560.0,760.0,1056.0,1250.0,1489.0,1676.0,1886.0,2295.0,2502.0,2849.0,3595.0,5205.0,7876.0,12100.0,12406.0,3101.0,28471.0,0.0,1.0,5.0,32.0,107.0,182.0,216.0,387.0,604.0,839.0,931.0,1031.0,1121.0,1208.0,1360.0,1475.0,1729.0,1906.0,1968.0,2102.0,2250.0,2370.0,2658.0,3096.0,4190.0,5911.0,7712.0,7930.0,5202.0,2680.0,326.0,28503.0,60.0,119.0,280.0,462.0,716.0,975.0,1206.0,1376.0,1457.0,1477.0,1590.0,1676.0,1670.0,1599.0,1574.0,1559.0,1463.0,1427.0,1617.0,1933.0,2006.0,2529.0,3481.0,4725.0,5619.0,5494.0,5111.0,3994.0,2985.0,1265.0,51.0,3384,2163,1096,810,716,639,662,701,769,839,917,1009,1022,2144,890,1970,759,1795,584,662,670,864,1185,1956,27898,33896,1789.9742824858758,16.593762711864407,0.35563229224216025,0.28915575821218165,0.9003320814447177,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0022029.jpg
0.5104573,0.3430198,-0.68584234,0.46941125,0.3221833,-0.58827764,0.48107553,0.33705544,-0.51548344,28471.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,44.0,51.0,74.0,94.0,125.0,160.0,251.0,343.0,457.0,633.0,882.0,1312.0,2289.0,4505.0,7812.0,11563.0,12578.0,10371.0,5726.0,1735.0,418.0,65.0,10.0,8.0,28476.0,35.0,49.0,61.0,77.0,91.0,94.0,135.0,184.0,267.0,339.0,468.0,601.0,659.0,695.0,778.0,938.0,1247.0,1960.0,3213.0,5393.0,8719.0,10566.0,10307.0,8034.0,4716.0,1507.0,341.0,44.0,5.0,1.0,0.0,28527.0,45.0,102.0,89.0,135.0,167.0,242.0,282.0,376.0,458.0,552.0,550.0,617.0,666.0,724.0,744.0,929.0,1004.0,1515.0,2152.0,3443.0,5373.0,7911.0,9088.0,8550.0,7262.0,5079.0,2465.0,741.0,186.0,25.0,1.0,3723,2281,1318,880,713,604,549,531,540,560,560,666,644,1881,607,1733,515,1717,525,590,733,975,1338,1957,28473,35387,1082.5277062146893,14.044180790960452,0.3479502928001353,0.28921235475103146,0.9219683867945276,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0023900.jpg
